,lat_x,lng_x,distance
3978,1.42933785,103.78209432116256,0.9593758925737637 km
3979,1.42934505,103.84202991342582,0.7818379665098054 km
3980,1.4294291,103.7787307495177,0.6207917559579307 km
3981,1.429503,103.84716897258936,1.353679602865597 km
3982,1.4295095999999998,103.83044959005892,0.5070077613396341 km
3983,1.42952295,103.77284340856444,0.35872435161483895 km
3984,1.4295936,103.82888738373816,0.6810080551988286 km
3985,1.42959945,103.79208353911724,0.27681696378143505 km
3986,1.42964945,103.84530925653884,1.146931725915144 km
3987,1.42966115,103.79480807276786,0.3037198782785669 km
3988,1.4296956,103.7968541742233,0.47355293393897485 km
3989,1.4297274999999998,103.8321105,0.3236514857206021 km
3990,1.4297533,103.77859794929684,0.5891156356120885 km
3991,1.4297887500000002,103.79241251000062,0.2810417535294188 km
3992,1.4298243,103.82949992546128,0.614086331381669 km
3993,1.4299583,103.796294464457,0.44043257349722126 km
3994,1.4300202999999998,103.83970542699956,0.5269616269919204 km
3995,1.43004905,103.83307795,0.2246808421746768 km
3996,1.430092,103.83210589907318,0.33051466310915883 km
3997,1.43011055,103.7970965675971,0.521508901559251 km
3998,1.4301287500000002,103.79059907524965,0.42341276414709517 km
3999,1.43013695,103.77598816564516,0.3388929217279771 km
4000,1.43019575,103.78410469749494,0.7760048662943548 km
4001,1.4302025500000002,103.79572223540006,0.4136687867982785 km
4002,1.43020905,103.79295358030512,0.3129634496625509 km
4003,1.43027375,103.8401301,0.5776905225600423 km
4004,1.4302879,103.8369193,0.23260966172254313 km
4005,1.430322,103.8426352,0.8546656036701422 km
4006,1.43036235,103.78178577887364,0.8907163753791859 km
4007,1.4304346,103.7860847589656,0.6551040650397811 km
4008,1.430515,103.8334702,0.20790186803642632 km
4009,1.4305192999999998,103.79767061598028,0.599763744494919 km
4010,1.43052565,103.84037735,0.6097230444472546 km
4011,1.4305748,103.79627819363311,0.48583701591984574 km
4012,1.4305988,103.8272182,0.8759319698853331 km
4013,1.43061935,103.79088305,0.4441367045162404 km
4014,1.430712,103.84279223988378,0.8778834035274066 km
4015,1.4308033,103.77924257664476,0.6056706862944149 km
4016,1.4309351499999998,103.79780531581255,0.6391533313049665 km
4017,1.4309927,103.7911499,0.4620956882894531 km
4018,1.43107425,103.83359482705475,0.23908355540645543 km
4019,1.4310747,103.8005989,0.9119697591988495 km
4020,1.4311203,103.7791313,0.5836598109203589 km
4021,1.43117175,103.8342247008568,0.20994892832507706 km
4022,1.4311792,103.79197725949808,0.4421627061799583 km
4023,1.431312,103.78609353639844,0.563494817306677 km
4024,1.4313269,103.79828440065812,0.707830713693254 km
4025,1.43134315,103.84488488880903,1.1193725276272206 km
4026,1.43145895,103.84439006403808,1.0679337505572222 km
4027,1.43147485,103.7916510930047,0.4854307659119752 km
4028,1.43147925,103.78955721534854,0.537336656858899 km
4029,1.4314882,103.7943434,0.46815253907338067 km
4030,1.4314896,103.77638162409012,0.2809306514315941 km
4031,1.43149315,103.77890112630892,0.5490116342366497 km
4032,1.4317137,103.7931611407094,0.47756175871304296 km
4033,1.4318487,103.7796522,0.6251361570632411 km
4034,1.4318561,103.7853201,0.5484178417257793 km
4035,1.43195155,103.8455086771554,1.201355670064943 km
4036,1.43200585,103.80079993797892,0.9492700656239291 km
4037,1.4320899,103.84613076082046,1.2722463085738653 km
4038,1.4321746,103.7978000942503,0.7307393055134637 km
4039,1.432231,103.79930106701984,0.8585671523778438 km
4040,1.43224665,103.83191165,0.4632599349069255 km
4041,1.43231555,103.78520732130644,0.5134302119763601 km
4042,1.432353,103.7971466,0.6979164691641458 km
4043,1.4323684,103.8267171,0.9774010245353538 km
4044,1.4324192,103.84653095514706,1.3242034595166532 km
4045,1.4324699,103.83281910305467,0.4137561985541751 km
4046,1.43248905,103.8451366172369,1.1767230508225193 km
4047,1.4328720499999998,103.78673695819816,0.37678023745418476 km
4048,1.432943,103.78190672919456,0.7544675082217623 km
4049,1.4329465,103.83625226614812,0.41150403632527566 km
4050,1.4330258,103.8321353,0.5088539474978847 km
4051,1.4331847,103.79179507116024,0.5339317629735301 km
4052,1.4332343,103.8015285,0.8153981376910714 km
4053,1.433243,103.7933479652526,0.6465929988828896 km
4054,1.4332822,103.83617085,0.4438922146930178 km
4055,1.43336035,103.82832947235136,0.8599462921944294 km
4056,1.43339295,103.84301564838596,0.9927015000366057 km
4057,1.43344825,103.8388810696008,0.6182164644191207 km
4058,1.4334911,103.77588735757196,0.22846714027185458 km
4059,1.43351655,103.83128200531286,0.611997621039351 km
4060,1.4335997,103.77650227601282,0.29531181913586335 km
4061,1.43367935,103.7821600954806,0.6947719807502315 km
4062,1.4337053,103.8317947233807,0.5913997169691366 km
4063,1.4338503,103.79169997617284,0.48452887446195775 km
4064,1.4339457,103.7904575,0.3648282166448946 km
4065,1.434018,103.799405,0.7476579623879303 km
4066,1.4340784,103.8444119,1.1655831461583712 km
4067,1.4342184,103.8445323,1.1844512956491602 km
4068,1.4342836,103.83509704833484,0.5353377348543334 km
4069,1.434314,103.79972022487206,0.7080646140857821 km
4070,1.43434815,103.82829319015218,0.9230795516888669 km
4071,1.4345571,103.84202420358724,0.9643280593728452 km
4072,1.4345751,103.8366123151826,0.5949937397780857 km
4073,1.43466925,103.84055258054796,0.8456231333566679 km
4074,1.43467,103.83938434858264,0.756012598609897 km
4075,1.43467495,103.83732413205846,0.6334686880657693 km
4076,1.43481045,103.83582179105228,0.6004157067843187 km
4077,1.4349279,103.8452818,1.2945085844801834 km
4078,1.4349478,103.8405389,0.8658799089961258 km
4079,1.4350035,103.79700965919004,0.7600309707240304 km
4080,1.4350322,103.84433307382491,1.208110583972454 km
4081,1.4351629,103.8431004,1.1007363991904688 km
4082,1.4352144,103.8362337,0.6526463551546852 km
4083,1.4353927,103.8361173,0.6694213108846829 km
4084,1.43541495,103.79873595374832,0.6246730885172603 km
4085,1.4356737,103.79385468324324,0.6597175076008496 km
4086,1.43587915,103.79909022298472,0.5620449695153653 km
4087,1.43598685,103.78195897235048,0.665507166576645 km
4088,1.4361308,103.83188287034918,0.8054499463463067 km
4089,1.4361781,103.7722135,0.4543239995550172 km
4090,1.436395,103.8384005,0.8565581723961228 km
4091,1.43641675,103.79052903777708,0.29097901646683605 km
4092,1.43652515,103.80232658400462,0.47327340090756637 km
4093,1.4365286,103.8375295,0.8323253780137412 km
4094,1.43663085,103.83132286119186,0.7351971886292741 km
4095,1.4368903,103.80159808539275,0.4144869939662089 km
4096,1.4369098,103.83138944077648,0.7072652896927325 km
4097,1.4369878,103.79746,0.559366866889024 km
4098,1.43698995,103.79924886151797,0.4426099496401016 km
4099,1.43701245,103.83881188076089,0.9380900218568617 km
4100,1.4370246999999998,103.79305627841497,0.5794524427606239 km
4101,1.4370956499999998,103.7946462,0.7552072166436066 km
4102,1.4371155,103.79419450464344,0.705926128023524 km
4103,1.4374187,103.7974567,0.5267909230334787 km
4104,1.43742275,103.83996789712032,1.0409458107578513 km
4105,1.4374566,103.7930017,0.5842761427293361 km
4106,1.4375574,103.79339831390472,0.6297898417184524 km
4107,1.43759565,103.80063097929728,0.3333510732331865 km
4108,1.4376768,103.8315833,0.6327061945003942 km
4109,1.4376932,103.83024477974564,0.5983239312440177 km
4110,1.4376959500000002,103.80135460265988,0.3224064674383303 km
4111,1.4377016,103.77733635,0.6781487338396955 km
4112,1.43780405,103.7918934936221,0.4806035107307583 km
4113,1.4378121,103.79236713789078,0.5296199837527404 km
4114,1.43786025,103.7941753931864,0.7220958951976432 km
4115,1.43790205,103.83695990417766,0.9603153536752976 km
4116,1.4380743,103.77732825,0.7128425298132243 km
4117,1.4380804,103.79763885877443,0.4647985259956387 km
4118,1.4381848000000002,103.7922705,0.5363784159121331 km
4119,1.4383867,103.78019702241524,0.8992081130578614 km
4120,1.4384161999999998,103.7770961562982,0.7334611490017791 km
4121,1.4385693000000002,103.83133660049128,0.5305350569091062 km
4122,1.43857715,103.83696765,0.9493108727892438 km
4123,1.4386809,103.7768635,0.7484908474967783 km
4124,1.438741,103.8247511,0.7303868810500923 km
4125,1.438805,103.78037097287005,0.8952976821006606 km
4126,1.43880555,103.80585565955226,0.576195228114076 km
4127,1.4388794,103.8032806,0.3172794536459035 km
4128,1.4390277500000002,103.80421490408264,0.39817209326265685 km
4129,1.43906025,103.80492056332128,0.46886725038024113 km
4130,1.43906985,103.7780999118306,0.8514773919720016 km
4131,1.4392923,103.83072993771722,0.4337903724122914 km
4132,1.4394097,103.7811577,0.8407453066880054 km
4133,1.43943975,103.78916329138616,0.398032551489367 km
4134,1.4394424,103.7839848,0.5776632027325808 km
4135,1.44002835,103.82774103667388,0.40157611754775385 km
4136,1.44008975,103.79108149911028,0.5666574730359644 km
4137,1.44022705,103.80619364806918,0.5804059932580397 km
4138,1.44022745,103.78802020035602,0.46116819817325083 km
4139,1.44030085,103.8066764771704,0.6335584582897101 km
4140,1.4403221,103.7998368,0.13172859410877533 km
4141,1.440455,103.8391798,1.093780612654371 km
4142,1.4404836,103.79451957972609,0.7202091351575669 km
4143,1.4405121,103.8017118,0.0807113913035015 km
4144,1.4405369,103.82607667170107,0.4916153345643586 km
4145,1.4405686000000002,103.83071695892838,0.2994205777689337 km
4146,1.4406133,103.77870186081164,1.0323808371656336 km
4147,1.4406308,103.82311424793404,0.781470372064672 km
4148,1.4407533,103.8066711,0.6324231391206265 km
4149,1.4408041,103.7938931,0.7901925685214706 km
4150,1.4410788,103.79267429370567,0.7654964660880522 km
4151,1.4410851999999998,103.77924677643456,1.0722296013617507 km
4152,1.44111485,103.77775572043176,1.0347865628949815 km
4153,1.44130365,103.77644879723604,1.0064238630275661 km
4154,1.44131775,103.80441378381752,0.38939556363864136 km
4155,1.44141065,103.77848603186808,1.0987292883862565 km
4156,1.4416285,103.79262783151272,0.807311623919363 km
4157,1.44167035,103.7901776853478,0.6687732171773071 km
4158,1.44167465,103.8049368845852,0.4552936267646718 km
4159,1.44168535,103.79585191147136,0.5845663316672267 km
4160,1.4417104,103.82765897017129,0.27302762662285196 km
4161,1.4417684,103.7955118,0.6234981859587583 km
4162,1.4417762,103.80742243583047,0.7277198860937635 km
4163,1.4418846,103.7752534,1.0436402605427577 km
4164,1.44189495,103.7743536189945,1.036972701114953 km
4165,1.4419099000000002,103.8001360615433,0.17432431162295062 km
4166,1.4419798,103.773226429409,1.0501410525845647 km
4167,1.44198445,103.7784719104781,1.0640596706880754 km
4168,1.44210615,103.78733544142436,0.6721781019068284 km
4169,1.4421248,103.77666390797684,1.1003224634229665 km
4170,1.4421777,103.7969681,0.4808871344269674 km
4171,1.44219885,103.80553090298652,0.535729983705157 km
4172,1.44226455,103.8079836454321,0.7999880424228257 km
4173,1.4423212,103.7947868,0.7164683832960128 km
4174,1.4423536,103.778295,1.0530782420573608 km
4175,1.4426426,103.78809372759969,0.6794745205192347 km
4176,1.44280195,103.77370761738298,1.1375328704762373 km
4177,1.442815,103.7887119,0.6926221962516721 km
4178,1.4428927,103.7748706,1.1502497022838238 km
4179,1.4429363,103.79689943409,0.5240872890906801 km
4180,1.4430507499999998,103.7723239884499,1.1804973136176715 km
4181,1.44310135,103.82466174239444,0.5609745633494596 km
4182,1.44310425,103.77337535673976,1.1728108144203728 km
4183,1.4432798,103.77729639438824,1.0864051624974134 km
4184,1.4433742500000002,103.77292601812522,1.2068696845244333 km
4185,1.44342055,103.77787467511666,1.0233016256943366 km
4186,1.4434403,103.8026207,0.3637918791000912 km
4187,1.44347175,103.7925191124161,0.9280336761830695 km
4188,1.4435007,103.8043718,0.49525735035102003 km
4189,1.44352515,103.81892530983862,0.6236024713721644 km
4190,1.44360185,103.79663065263762,0.5885774437512096 km
4191,1.4436599,103.79861695735308,0.4302410741949952 km
4192,1.4436836,103.7993027,0.39038875564638004 km
4193,1.44384105,103.80520615651056,0.5911270706217063 km
4194,1.4438513,103.81992431665668,0.5750968282347866 km
4195,1.4439355,103.80265516945084,0.41386264916599463 km
4196,1.444005,103.791894,0.8372617051320081 km
4197,1.4440089,103.77201067520204,1.2908568597336763 km
4198,1.44408075,103.77370166162412,1.2788763928893931 km
4199,1.44425985,103.79073529263152,0.7167533323211522 km
4200,1.4443312,103.79595219312762,0.6968756777479242 km
4201,1.4443312,103.79712021257887,0.5973040605181199 km
4202,1.44441495,103.83212322484832,0.30735002677924994 km
4203,1.4444184,103.7982193,0.523875562313035 km
4204,1.44441875,103.8022684314834,0.4467615702120132 km
4205,1.4446232,103.8195779,0.49234935964284904 km
4206,1.44463195,103.83393441790346,0.5013556461936574 km
4207,1.4446778,103.8311689,0.24077557601085436 km
4208,1.44476015,103.8318793851922,0.30550790287815166 km
4209,1.4447607,103.82474952708752,0.581804005398278 km
4210,1.4449861,103.77344907321093,1.3800686799653328 km
4211,1.4449907,103.77172047757202,1.4034886026729003 km
4212,1.4450235500000002,103.8331116619908,0.4362013815896753 km
4213,1.4450538,103.8235176,0.5870095080102717 km
4214,1.4451705,103.83378496086156,0.5098995110664537 km
4215,1.4452356000000002,103.80657684144126,0.8065433941351943 km
4216,1.44525855,103.7967183334476,0.7019144585022309 km
4217,1.44533135,103.77218817704778,1.4319601730549671 km
4218,1.4453321,103.8199661,0.41129404103091405 km
4219,1.44536825,103.77293055945012,1.4262620077760588 km
4220,1.4453752,103.80542022655264,0.7232889302919652 km
4221,1.445516,103.82705855838422,0.3991644733567766 km
4222,1.44555165,103.77171302253086,1.4646198344872754 km
4223,1.4455884,103.82303718961336,0.5073195730997956 km
4224,1.4456449,103.82896452678222,0.29562435933511166 km
4225,1.4456485,103.8049883037704,0.7148224997722387 km
4226,1.4456868,103.80578202454444,0.7759661496741945 km
4227,1.4457054500000002,103.83331271790348,0.49588180157581085 km
4228,1.4459893,103.82985053639842,0.32248778567703357 km
4229,1.4460245,103.80605323982223,0.8238430069812888 km
4230,1.44602465,103.80500028042132,0.7486196360357368 km
4231,1.44603725,103.83097942343386,0.3568762426163115 km
4232,1.4461163,103.7989883,0.6505754967928604 km
4233,1.44615395,103.83233496574904,0.4490000816384242 km
4234,1.4462788,103.8036111,0.6934969401975425 km
4235,1.44634225,103.82942938870193,0.36237234980237987 km
4236,1.4464791,103.8328432024299,0.5135148621732033 km
4237,1.44648525,103.82640365162396,0.5261521780277035 km
4238,1.4465072,103.817947229144,0.36560261886038786 km
4239,1.4465273,103.77338737730312,1.3832260686313276 km
4240,1.4465461,103.8039156707016,0.7347947968250006 km
4241,1.44661165,103.82912991129808,0.39604484982077826 km
4242,1.44673855,103.83225253445544,0.4944505121148667 km
4243,1.44682305,103.81627039123222,0.4870662430869984 km
4244,1.44698245,103.77170968685728,1.5628140040699126 km
4245,1.44699065,103.80378501955556,0.7732068727620411 km
4246,1.4470003,103.82208021135132,0.3203875993166053 km
4247,1.4470258500000002,103.80338194507084,0.7599262036940184 km
4248,1.4470527,103.83386897474594,0.6389591312101628 km
4249,1.4471134,103.8205092,0.2203409078005343 km
4250,1.4471173,103.8141757373453,0.6873781189033001 km
4251,1.4471482,103.817841,0.32323447537345057 km
4252,1.4472891,103.7708303,1.6576651141108782 km
4253,1.4472921,103.82838332163992,0.48869851440470563 km
4254,1.4473779,103.83436595951213,0.7039358695774546 km
4255,1.44740635,103.80305873708822,0.788228400651771 km
4256,1.4474597,103.80404730873175,0.8324524791488742 km
4257,1.4474618,103.83202657505116,0.5495480814616676 km
4258,1.44761315,103.83352025714105,0.6573594812238394 km
4259,1.44761835,103.77206096013316,1.5188252460635878 km
4260,1.4478751,103.80123789053668,0.8061789875127134 km
4261,1.4479183,103.8313757728877,0.5668220103648317 km
4262,1.44793305,103.83403544591988,0.7217080514984721 km
4263,1.44799425,103.80263664980636,0.8391238307778829 km
4264,1.44824355,103.80283579326922,0.8710032082705079 km
4265,1.44865245,103.83370054750333,0.76031074141763 km
4266,1.4487777,103.8318911,0.6758048793943681 km
4267,1.4488198,103.80066794119269,0.9108766824233214 km
4268,1.448953,103.813928324293,0.6809017557477048 km
4269,1.44902,103.80102017255734,0.932311984831556 km
4270,1.44914605,103.80138802957508,0.9472775813500484 km
4271,1.44925395,103.83333988759796,0.7939818806991218 km
4272,1.44973485,103.83184256181605,0.7737891917135594 km
4273,1.44985375,103.8329722475033,0.8330447410832622 km
4274,1.44986075,103.8324033566207,0.8081219564094481 km
4275,1.4500965,103.81423175,0.6572990332372959 km
4276,1.4501476,103.8157699,0.4910879548443457 km
4277,1.45036905,103.82556813681384,0.6315614942742716 km
4278,1.4503961,103.82516789835104,0.5890618452217945 km
4279,1.4504504,103.8147693181824,0.6072766732433635 km
4280,1.4505108,103.8272249,0.8150300818168881 km
4281,1.45053225,103.82215585030552,0.2862755435780232 km
4282,1.4505925,103.81384395867278,0.7109445431159115 km
4283,1.45059805,103.82397018300358,0.4690016087921741 km
4284,1.45090595,103.82724259271592,0.8267045268895935 km
4285,1.4517214,103.81619039711931,0.5208777399107298 km
